ID,Chromosome,Start,End,Length
HO304,chr1,8197509,8198335,826
HO305,chr1,8201901,8202919,1018
HO306,chr1,8216721,8217859,1138
HO307,chr1,8231680,8232856,1176
HO308,chr1,8314062,8314795,733
HO309,chr1,8317584,8318800,1216
HO310,chr1,8351403,8353692,2289
HO311,chr1,8371977,8373399,1422
HO312,chr1,8395347,8397877,2530
HO313,chr1,8407582,8409547,1965
HO314,chr1,8422279,8424981,2702
HO315,chr1,8438483,8439789,1306
HO316,chr1,8462957,8463917,960
HO317,chr1,8509905,8510983,1078
HO318,chr1,8524853,8526314,1461
HO319,chr1,8625907,8627253,1346
HO320,chr1,8660114,8662086,1972
HO321,chr1,8700947,8702409,1462
HO322,chr1,8702796,8703823,1027
HO323,chr1,8763628,8765398,1770
HO324,chr1,8816615,8818261,1646
HO325,chr1,8822434,8823157,723
HO326,chr1,8828906,8830068,1162
HO327,chr1,8848556,8849384,828
HO328,chr1,8856971,8858587,1616
HO329,chr1,8877418,8879621,2203
HO330,chr1,8889303,8890763,1460
HO331,chr1,8938298,8940000,1702
HO332,chr1,9017407,9018754,1347
HO333,chr1,9038832,9040263,1431
HO334,chr1,9101270,9101909,639
HO335,chr1,9110491,9111211,720
HO336,chr1,9127495,9129967,2472
HO337,chr1,9181150,9183810,2660
HO338,chr1,9195879,9197074,1195
HO339,chr1,9198431,9199039,608
HO340,chr1,9201184,9202201,1017
HO341,chr1,9234063,9235497,1434
HO342,chr1,9241947,9243083,1136
HO343,chr1,9249085,9251132,2047
HO344,chr1,9252677,9253444,767
HO345,chr1,9266787,9267488,701
HO346,chr1,9270019,9270881,862
HO347,chr1,9291786,9294004,2218
HO348,chr1,9317614,9318384,770
HO349,chr1,9320399,9321832,1433
HO350,chr1,9340057,9341460,1403
HO351,chr1,9351975,9353333,1358
HO352,chr1,9363760,9364551,791
HO353,chr1,9371078,9372154,1076
HO354,chr1,9384331,9385258,927
HO355,chr1,9399237,9400840,1603
HO356,chr1,9412374,9414403,2029
HO357,chr1,9428432,9430230,1798
HO358,chr1,9441091,9442848,1757
HO359,chr1,9443716,9444412,696
HO360,chr1,9538764,9540460,1696
HO361,chr1,9588183,9589876,1693
HO362,chr1,9593298,9594196,898
HO363,chr1,9626777,9627528,751
HO364,chr1,9651284,9652964,1680
HO365,chr1,9687091,9688117,1026
HO366,chr1,9688937,9690439,1502
HO367,chr1,9717132,9718128,996
HO368,chr1,9792059,9792975,916
HO369,chr1,9822569,9824816,2247
HO370,chr1,9825098,9825902,804
HO371,chr1,9835174,9836897,1723
HO372,chr1,9849822,9851178,1356
HO373,chr1,9874531,9875896,1365
HO374,chr1,9909146,9911212,2066
HO375,chr1,9942305,9943984,1679
HO376,chr1,9996390,9998165,1775
HO377,chr1,10032256,10033894,1638
HO378,chr1,10196513,10197578,1065
HO379,chr1,10209608,10212187,2579
HO380,chr1,10377151,10379152,2001
HO381,chr1,10398184,10400082,1898
HO382,chr1,10429846,10431400,1554
HO383,chr1,10471739,10472886,1147
HO384,chr1,10474549,10475755,1206
HO385,chr1,10494198,10496441,2243
HO386,chr1,10518600,10519599,999
HO387,chr1,10529812,10531480,1668
HO388,chr1,10638164,10639737,1573
HO389,chr1,10662813,10664606,1793
HO390,chr1,10670756,10672569,1813
HO391,chr1,10685545,10688219,2674
HO392,chr1,10693574,10695342,1768
HO393,chr1,10704147,10704985,838
HO394,chr1,10724036,10726055,2019
HO395,chr1,10736501,10737827,1326
HO396,chr1,10755118,10756515,1397
HO397,chr1,10793675,10796957,3282
HO398,chr1,10834800,10836321,1521
HO399,chr1,10866052,10868215,2163
HO400,chr1,10888178,10891437,3259
HO401,chr1,10900168,10901995,1827
HO402,chr1,10937004,10937913,909
HO403,chr1,10939723,10940480,757
HO404,chr1,10941856,10942592,736
HO405,chr1,10943840,10944751,911
HO406,chr1,10960448,10961495,1047
HO407,chr1,10967948,10968852,904
HO408,chr1,10979367,10980751,1384
HO409,chr1,11011643,11013430,1787
HO410,chr1,11052592,11054163,1571
HO411,chr1,11059054,11061169,2115
HO412,chr1,11099105,11100451,1346
HO413,chr1,11261755,11263022,1267
HO414,chr1,11272503,11274080,1577
HO415,chr1,11337418,11338862,1444
HO416,chr1,11339277,11340303,1026
HO417,chr1,11354934,11356539,1605
HO418,chr1,11376651,11377516,865
HO419,chr1,11394508,11395943,1435
HO420,chr1,11458594,11459728,1134
HO421,chr1,11478361,11480621,2260
HO422,chr1,11550345,11551071,726
HO423,chr1,11635633,11636362,729
HO424,chr1,11649979,11650810,831
HO425,chr1,11653793,11655514,1721
HO426,chr1,11663801,11665110,1309
HO427,chr1,11680303,11681942,1639
HO428,chr1,11690336,11692687,2351
HO429,chr1,11714491,11715950,1459
HO430,chr1,11719137,11720086,949
HO431,chr1,11731304,11732272,968
HO432,chr1,11735535,11737537,2002
HO433,chr1,11784396,11785466,1070
HO434,chr1,11787001,11787965,964
HO435,chr1,11802694,11803967,1273
HO436,chr1,11804680,11806654,1974
HO437,chr1,11838109,11838994,885
HO438,chr1,11841849,11842674,825
HO439,chr1,11858584,11859864,1280
HO440,chr1,11882727,11883537,810
HO441,chr1,11898164,11899424,1260
HO442,chr1,11907232,11910013,2781
HO443,chr1,11925606,11926728,1122
HO444,chr1,11933919,11935125,1206
HO445,chr1,11979540,11980938,1398
HO446,chr1,12018815,12020175,1360
HO447,chr1,12062886,12064078,1192
HO448,chr1,12066913,12068808,1895
HO449,chr1,12075303,12076237,934
HO450,chr1,12078762,12079918,1156
HO451,chr1,12124652,12126661,2009
HO452,chr1,12143163,12144166,1003
HO453,chr1,12147769,12148820,1051
HO454,chr1,12157392,12159164,1772
HO455,chr1,12166614,12168006,1392
HO456,chr1,12174579,12175792,1213
HO457,chr1,12177973,12179451,1478
HO458,chr1,12183867,12184991,1124
HO459,chr1,12208182,12209498,1316
HO460,chr1,12229499,12231679,2180
HO461,chr1,12338858,12340963,2105
HO462,chr1,12433084,12435073,1989
HO463,chr1,12447697,12449723,2026
HO464,chr1,12477542,12479297,1755
HO465,chr1,12548687,12550444,1757
HO466,chr1,12591032,12591640,608
HO467,chr1,12594823,12596735,1912
HO468,chr1,12615832,12617396,1564
HO469,chr1,12617636,12618637,1001
HO470,chr1,12618831,12620148,1317
HO471,chr1,13512893,13514291,1398
HO472,chr1,13583101,13584777,1676
HO473,chr1,13699479,13701227,1748
HO474,chr1,13748587,13750321,1734
HO475,chr1,13892191,13893625,1434
HO476,chr1,13965563,13966310,747
HO477,chr1,14136171,14136847,676
HO478,chr1,14140524,14141436,912
HO479,chr1,14436774,14437959,1185
HO480,chr1,14546055,14547210,1155
HO481,chr1,14597623,14599779,2156
HO482,chr1,14602093,14602552,459
HO483,chr1,14731589,14732319,730
HO484,chr1,14779164,14780762,1598
HO485,chr1,14852070,14852845,775
HO486,chr1,14923433,14925514,2081
HO487,chr1,14928341,14928807,466
HO488,chr1,14929351,14930870,1519
HO489,chr1,14942558,14943496,938
HO490,chr1,14944257,14945930,1673
HO491,chr1,15088048,15090792,2744
HO492,chr1,15099663,15100716,1053
HO493,chr1,15152252,15154985,2733
HO494,chr1,15212286,15213822,1536
HO495,chr1,15246810,15247969,1159
HO496,chr1,15272147,15273024,877
HO497,chr1,15355946,15356655,709
HO498,chr1,15370541,15372341,1800
HO499,chr1,15408956,15411101,2145
HO500,chr1,15418800,15419464,664
HO501,chr1,15424035,15424712,677
HO502,chr1,15426586,15427730,1144
HO503,chr1,15523811,15525531,1720
HO504,chr1,15526148,15527386,1238
HO505,chr1,15584335,15585354,1019
HO506,chr1,15602814,15603998,1184
HO507,chr1,15616550,15618698,2148
HO508,chr1,15683422,15685281,1859
HO509,chr1,15703034,15704156,1122
HO510,chr1,15740921,15741776,855
HO511,chr1,15757175,15759634,2459
HO512,chr1,15798881,15800808,1927
HO513,chr1,15834004,15836404,2400
HO514,chr1,15846999,15850279,3280
HO515,chr1,15885342,15886888,1546
HO516,chr1,15924231,15925281,1050
HO517,chr1,15939115,15939942,827
HO518,chr1,15948907,15950246,1339
HO519,chr1,15957367,15959179,1812
HO520,chr1,15974881,15976294,1413
HO521,chr1,16012602,16013629,1027
HO522,chr1,16017347,16018576,1229
HO523,chr1,16021452,16022323,871
HO524,chr1,16026287,16027420,1133
HO525,chr1,16032339,16033353,1014
HO526,chr1,16043257,16043962,705
HO527,chr1,16048097,16049147,1050
HO528,chr1,16055603,16056565,962
HO529,chr1,16072817,16074125,1308
HO530,chr1,16078690,16079409,719
HO531,chr1,16115519,16116466,947
HO532,chr1,16133103,16134457,1354
HO533,chr1,16140900,16141946,1046
HO534,chr1,16143757,16144245,488
HO535,chr1,16144913,16147254,2341
HO536,chr1,16154592,16156384,1792
HO537,chr1,16162091,16162830,739
HO538,chr1,16167215,16168380,1165
HO539,chr1,16175393,16176762,1369
HO540,chr1,16181451,16182364,913
HO541,chr1,16187561,16188220,659
HO542,chr1,16205890,16207588,1698
HO543,chr1,16216890,16218138,1248
HO544,chr1,16226432,16227314,882
HO545,chr1,16227504,16228980,1476
HO546,chr1,16236059,16237490,1431
HO547,chr1,16244034,16244703,669
HO548,chr1,16248188,16249363,1175
HO549,chr1,16350815,16352939,2124
HO550,chr1,16366662,16368729,2067
HO551,chr1,16440037,16441589,1552
HO552,chr1,16498488,16500051,1563
HO553,chr1,16512884,16514783,1899
HO554,chr1,16533997,16535732,1735
HO555,chr1,16611983,16614029,2046
HO556,chr1,16620651,16621520,869
HO557,chr1,16643685,16645369,1684
HO558,chr1,16717375,16718001,626
HO559,chr1,16872145,16873657,1512
HO560,chr1,16888567,16889967,1400
HO561,chr1,16895278,16897446,2168
HO562,chr1,16903696,16905949,2253
HO563,chr1,16913297,16915090,1793
HO564,chr1,16921144,16922243,1099
HO565,chr1,16938500,16940156,1656
HO566,chr1,16951363,16952043,680
HO567,chr1,16960293,16962113,1820
HO568,chr1,16966877,16967670,793
HO569,chr1,16971081,16972249,1168
HO570,chr1,16978486,16980845,2359
HO571,chr1,17010306,17012309,2003
HO572,chr1,17013025,17014295,1270
HO573,chr1,17045166,17046432,1266
HO574,chr1,17053171,17054823,1652
HO575,chr1,17059486,17060361,875
HO576,chr1,17118594,17119993,1399
HO577,chr1,17125437,17126281,844
HO578,chr1,17199629,17201098,1469
HO579,chr1,17211919,17213709,1790
HO580,chr1,17422147,17424439,2292
HO581,chr1,17437274,17440053,2779
HO582,chr1,17537955,17541005,3050
HO583,chr1,17550506,17551563,1057
HO584,chr1,17581418,17582911,1493
HO585,chr1,17587334,17588836,1502
HO586,chr1,17696231,17697781,1550
HO587,chr1,17728641,17730755,2114
HO588,chr1,17742369,17743907,1538
HO589,chr1,18107358,18108348,990
HO590,chr1,18109853,18111379,1526
HO591,chr1,18256095,18256703,608
HO592,chr1,18288468,18289430,962
HO593,chr1,18319190,18320588,1398
HO594,chr1,18325651,18326987,1336
HO595,chr1,18352463,18353269,806
HO596,chr1,18384023,18386077,2054
HO597,chr1,18442770,18443893,1123
HO598,chr1,18630705,18632011,1306
HO599,chr1,18643117,18644104,987
HO600,chr1,18715769,18717524,1755
HO601,chr1,18793846,18794929,1083
HO602,chr1,18820269,18821264,995
HO603,chr1,18883706,18884481,775
HO604,chr1,18901863,18903528,1665
HO605,chr1,18906951,18907785,834
HO606,chr1,18921672,18922826,1154
HO607,chr1,18923662,18924410,748
HO608,chr1,18944789,18945804,1015
HO609,chr1,18949081,18950333,1252
HO610,chr1,18955399,18957513,2114
HO611,chr1,19035311,19036823,1512
HO612,chr1,19209124,19211164,2040
HO613,chr1,19250865,19252689,1824
HO614,chr1,19288138,19289301,1163
HO615,chr1,19310840,19313158,2318
HO616,chr1,19338216,19338774,558
HO617,chr1,19389879,19391645,1766
HO618,chr1,19425903,19427790,1887
HO619,chr1,19437550,19439026,1476
HO620,chr1,19465820,19466605,785
HO621,chr1,19484185,19486307,2122
HO622,chr1,19596119,19597833,1714
HO623,chr1,19640350,19641043,693
HO624,chr1,19643596,19646000,2404
HO625,chr1,19650328,19651448,1120
HO626,chr1,19653495,19654149,654
HO627,chr1,19659273,19660137,864
HO628,chr1,19664551,19666330,1779
HO629,chr1,19676207,19676979,772
HO630,chr1,19704240,19704950,710
HO631,chr1,19708357,19709658,1301
HO632,chr1,19715211,19716007,796
HO633,chr1,19736893,19738507,1614
HO634,chr1,19754209,19755078,869
HO635,chr1,19799180,19800602,1422
HO636,chr1,19814617,19816247,1630
HO637,chr1,19844573,19845589,1016
HO638,chr1,19848032,19848747,715
HO639,chr1,19881855,19883245,1390
HO640,chr1,19921235,19922629,1394
HO641,chr1,19926610,19927786,1176
HO642,chr1,19974651,19976101,1450
HO643,chr1,19981191,19982632,1441
HO644,chr1,20100421,20101867,1446
HO645,chr1,20107980,20109355,1375
HO646,chr1,20151774,20152868,1094
HO647,chr1,20165507,20166692,1185
HO648,chr1,20185373,20186819,1446
HO649,chr1,20211873,20213350,1477
HO650,chr1,20223413,20224305,892
HO651,chr1,20290243,20292064,1821
HO652,chr1,20342904,20344394,1490
HO653,chr1,20358437,20359233,796
HO654,chr1,20365727,20367509,1782
HO655,chr1,20472996,20473705,709
HO656,chr1,20483515,20484903,1388
HO657,chr1,20485152,20487519,2367
HO658,chr1,20493441,20494727,1286
HO659,chr1,20507070,20508442,1372
HO660,chr1,20522074,20522864,790
HO661,chr1,20551848,20554615,2767
HO662,chr1,20588739,20590189,1450
HO663,chr1,20633037,20634939,1902
HO664,chr1,20660464,20662133,1669
HO665,chr1,20679485,20680582,1097
HO666,chr1,20696114,20697463,1349
HO667,chr1,20717209,20718408,1199
HO668,chr1,20731300,20733449,2149
HO669,chr1,20785954,20788212,2258
HO670,chr1,21175319,21177446,2127
HO671,chr1,21251733,21252523,790
HO672,chr1,21253936,21255580,1644
HO673,chr1,21261615,21263242,1627
HO674,chr1,21268159,21270060,1901
HO675,chr1,21271120,21271912,792
HO676,chr1,21289263,21291190,1927
HO677,chr1,21307725,21309316,1591
HO678,chr1,21318525,21319884,1359
HO679,chr1,21322346,21323383,1037
HO680,chr1,21324191,21325166,975
HO681,chr1,21334078,21335241,1163
HO682,chr1,21338477,21339319,842
HO683,chr1,21343942,21346314,2372
HO684,chr1,21368148,21369015,867
HO685,chr1,21436467,21437449,982
HO686,chr1,21439604,21440981,1377
HO687,chr1,21508613,21510422,1809
HO688,chr1,21534157,21535173,1016
HO689,chr1,21537390,21538672,1282
HO690,chr1,21558485,21560349,1864
HO691,chr1,21573931,21575122,1191
HO692,chr1,21586510,21587442,932
HO693,chr1,21618344,21619652,1308
HO694,chr1,21620037,21620939,902
HO695,chr1,21622012,21622837,825
HO696,chr1,21651098,21653082,1984
HO697,chr1,21658905,21660013,1108
HO698,chr1,21668376,21670045,1669
HO699,chr1,21672896,21673842,946
HO700,chr1,21675417,21676716,1299
HO701,chr1,21725519,21726770,1251
HO702,chr1,21781533,21784159,2626
HO703,chr1,21814197,21814925,728
HO704,chr1,21914064,21915591,1527
HO705,chr1,21920177,21921972,1795
HO706,chr1,21929684,21930515,831
HO707,chr1,21936040,21937975,1935
HO708,chr1,21939565,21940151,586
HO709,chr1,21956371,21957549,1178
HO710,chr1,22024432,22026352,1920
HO711,chr1,22052165,22054041,1876
HO712,chr1,22114174,22115641,1467
HO713,chr1,22120884,22122048,1164
HO714,chr1,22131202,22132384,1182
HO715,chr1,22133267,22134325,1058
HO716,chr1,22136691,22137761,1070
HO717,chr1,22141467,22143814,2347
HO718,chr1,22176068,22176704,636
HO719,chr1,22207082,22208526,1444
HO720,chr1,22262390,22262994,604
HO721,chr1,22267341,22268337,996
HO722,chr1,22272327,22273077,750
HO723,chr1,22289166,22289951,785
HO724,chr1,22318249,22319079,830
HO725,chr1,22328188,22329491,1303
HO726,chr1,22341771,22343241,1470
HO727,chr1,22349217,22351964,2747
HO728,chr1,22414028,22414885,857
HO729,chr1,22416380,22416944,564
HO730,chr1,22420253,22420823,570
HO731,chr1,22451102,22452898,1796
HO732,chr1,22508155,22509307,1152
HO733,chr1,22529752,22531735,1983
HO734,chr1,22562368,22564027,1659
HO735,chr1,22641624,22642395,771
HO736,chr1,22684906,22686174,1268
HO737,chr1,22709833,22712071,2238
HO738,chr1,22790159,22791082,923
HO739,chr1,22791691,22793165,1474
HO740,chr1,22870032,22871170,1138
HO741,chr1,22875887,22877200,1313
HO742,chr1,22952854,22954182,1328
HO743,chr1,22968841,22969900,1059
HO744,chr1,22976244,22976961,717
HO745,chr1,23018753,23020492,1739
HO746,chr1,23167141,23169088,1947
HO747,chr1,23169427,23170191,764
HO748,chr1,23177105,23178504,1399
HO749,chr1,23216606,23217901,1295
HO750,chr1,23343221,23345284,2063
HO751,chr1,23367753,23370170,2417
HO752,chr1,23370849,23371519,670
HO753,chr1,23402908,23404380,1472
HO754,chr1,23411313,23412440,1127
HO755,chr1,23421759,23425369,3610
HO756,chr1,23482843,23484962,2119
HO757,chr1,23528031,23528960,929
HO758,chr1,23530470,23531778,1308
HO759,chr1,23539516,23540294,778
HO760,chr1,23544159,23545425,1266
HO761,chr1,23553940,23555276,1336
HO762,chr1,23558086,23558662,576
HO763,chr1,23558966,23560155,1189
