chromosome,start,end,peaks,peak_count,producer
chr1,1889781,1892330,"HO42_XY,HO65_PG,HO65_PS,HO82_XX",4,everyone
chr1,1908313,1909910,"HO43_XY,HO67_PG,HO67_PS,HO84_XX",4,everyone
chr1,1918176,1920158,"HO44_XY,HO68_PG,HO68_PS,HO85_XX",4,everyone
chr1,1988344,1990735,"HO45_XY,HO71_PG,HO72_PS,HO89_XX",4,everyone
chr1,2018377,2020040,"HO46_XY,HO73_PG,HO74_PS,HO91_XX",4,everyone
chr1,2049298,2051620,"HO47_XY,HO76_PG,HO76_PS,HO95_XX",4,everyone
chr1,2132231,2134090,"HO49_XY,HO78_PG,HO78_PS,HO98_XX",4,everyone
chr1,2189099,2190360,"HO101_XX,HO50_XY,HO79_PG,HO80_PS",4,everyone
chr1,2194358,2195514,"HO102_XX,HO51_XY,HO80_PG,HO81_PS",4,everyone
chr1,2204216,2205872,"HO104_XX,HO52_XY,HO82_PG,HO82_PS",4,everyone
chr1,2212125,2215185,"HO106_XX,HO53_XY,HO83_PG,HO84_PS",4,everyone
chr1,2226677,2229602,"HO107_XX,HO54_XY,HO84_PG,HO85_PS",4,everyone
chr1,2313865,2315850,"HO117_XX,HO57_XY,HO89_PG,HO89_PS",4,everyone
chr1,2321817,2323350,"HO118_XX,HO58_XY,HO90_PG,HO90_PS",4,everyone
chr1,2329879,2331539,"HO119_XX,HO59_XY,HO91_PG,HO91_PS",4,everyone
chr1,2390973,2393012,"HO122_XX,HO60_XY,HO93_PG,HO93_PS",4,everyone
chr1,2411822,2413681,"HO124_XX,HO61_XY,HO95_PG,HO95_PS",4,everyone
chr1,2525630,2527030,"HO130_XX,HO62_XY,HO97_PG,HO98_PS",4,everyone
chr1,2584704,2587680,"HO101_PG,HO103_PS,HO136_XX,HO63_XY",4,everyone
chr1,2642098,2643801,"HO104_PG,HO104_PS,HO140_XX,HO65_XY",4,everyone
chr1,3068265,3070932,"HO106_PS,HO109_PG,HO149_XX,HO66_XY",4,everyone
chr1,3169184,3171589,"HO109_PS,HO114_PG,HO155_XX,HO67_XY",4,everyone
chr1,3221094,3222669,"HO111_PS,HO115_PG,HO158_XX,HO68_XY",4,everyone
chr1,3312424,3315912,"HO112_PS,HO116_PG,HO162_XX,HO69_XY",4,everyone
chr1,3348040,3350061,"HO113_PS,HO117_PG,HO163_XX,HO70_XY",4,everyone
chr1,3351444,3353358,"HO114_PS,HO118_PG,HO164_XX,HO71_XY",4,everyone
chr1,3453834,3455320,"HO118_PS,HO122_PG,HO169_XX,HO72_XY",4,everyone
chr1,3530036,3532223,"HO121_PS,HO125_PG,HO174_XX,HO73_XY",4,everyone
chr1,3609791,3612116,"HO122_PS,HO127_PG,HO178_XX,HO74_XY",4,everyone
chr1,3623762,3625901,"HO123_PS,HO129_PG,HO180_XX,HO75_XY",4,everyone
chr1,3649462,3650294,"HO124_PS,HO130_PG,HO181_XX,HO76_XY",4,everyone
chr1,3745874,3747627,"HO128_PS,HO134_PG,HO189_XX,HO77_XY",4,everyone
chr1,3771005,3773656,"HO129_PS,HO135_PG,HO190_XX,HO78_XY",4,everyone
chr1,3774404,3776229,"HO130_PS,HO136_PG,HO191_XX,HO79_XY",4,everyone
chr1,3795239,3797108,"HO132_PS,HO139_PG,HO194_XX,HO80_XY",4,everyone
chr1,3856285,3858845,"HO133_PS,HO141_PG,HO196_XX,HO81_XY",4,everyone
chr1,3899556,3901592,"HO134_PS,HO142_PG,HO197_XX,HO82_XY",4,everyone
chr1,5966421,5968046,"HO143_PS,HO150_PG,HO212_XX,HO84_XY",4,everyone
chr1,5990916,5993574,"HO144_PS,HO152_PG,HO214_XX,HO85_XY",4,everyone
chr1,6033818,6036033,"HO146_PS,HO154_PG,HO217_XX,HO86_XY",4,everyone
chr1,6178942,6181772,"HO149_PS,HO159_PG,HO223_XX,HO87_XY",4,everyone
chr1,6198213,6200158,"HO150_PS,HO160_PG,HO224_XX,HO88_XY",4,everyone
chr1,6204688,6206585,"HO151_PS,HO161_PG,HO225_XX,HO89_XY",4,everyone
chr1,6208619,6209544,"HO152_PS,HO162_PG,HO226_XX,HO90_XY",4,everyone
chr1,6234485,6236690,"HO153_PS,HO163_PG,HO227_XX,HO91_XY",4,everyone
chr1,6244864,6245705,"HO154_PS,HO164_PG,HO228_XX,HO92_XY",4,everyone
chr1,6259594,6262064,"HO155_PS,HO166_PG,HO231_XX,HO93_XY",4,everyone
chr1,6275838,6277087,"HO156_PS,HO167_PG,HO233_XX,HO94_XY",4,everyone
chr1,6392041,6394231,"HO159_PS,HO170_PG,HO241_XX,HO95_XY",4,everyone
chr1,6423262,6425224,"HO160_PS,HO172_PG,HO243_XX,HO96_XY",4,everyone
chr1,6484874,6486828,"HO161_PS,HO175_PG,HO248_XX,HO98_XY",4,everyone
chr1,6489735,6492141,"HO162_PS,HO176_PG,HO249_XX,HO99_XY",4,everyone
chr1,6496296,6498123,"HO100_XY,HO163_PS,HO177_PG,HO250_XX",4,everyone
chr1,6553588,6554810,"HO101_XY,HO165_PS,HO182_PG,HO255_XX",4,everyone
chr1,6579196,6581224,"HO102_XY,HO167_PS,HO183_PG,HO256_XX",4,everyone
chr1,6600823,6604393,"HO103_XY,HO169_PS,HO185_PG,HO258_XX",4,everyone
chr1,6612581,6615750,"HO104_XY,HO170_PS,HO186_PG,HO259_XX",4,everyone
chr1,6624539,6626104,"HO105_XY,HO172_PS,HO187_PG,HO260_XX",4,everyone
chr1,6700707,6702286,"HO106_XY,HO173_PS,HO189_PG,HO264_XX",4,everyone
chr1,6783911,6786580,"HO107_XY,HO175_PS,HO191_PG,HO266_XX",4,everyone
chr1,6961794,6963829,"HO109_XY,HO181_PS,HO195_PG,HO271_XX",4,everyone
chr1,7536146,7537740,"HO110_XY,HO186_PS,HO204_PG,HO284_XX",4,everyone
chr1,7667369,7670644,"HO111_XY,HO187_PS,HO188_PS,HO207_PG,HO208_PG,HO290_XX,HO291_XX",7,everyone
chr1,7679577,7681308,"HO112_XY,HO189_PS,HO209_PG,HO292_XX",4,everyone
chr1,7703726,7706313,"HO113_XY,HO190_PS,HO210_PG,HO293_XX",4,everyone
chr1,7770562,7772062,"HO114_XY,HO191_PS,HO212_PG,HO295_XX",4,everyone
chr1,7783160,7784898,"HO115_XY,HO192_PS,HO213_PG,HO296_XX",4,everyone
chr1,7953604,7954680,"HO116_XY,HO193_PS,HO214_PG,HO298_XX",4,everyone
chr1,7960518,7962266,"HO117_XY,HO194_PS,HO215_PG,HO299_XX",4,everyone
chr1,8025189,8027181,"HO118_XY,HO196_PS,HO218_PG,HO302_XX",4,everyone
chr1,8407582,8409547,"HO119_XY,HO201_PS,HO224_PG,HO313_XX",4,everyone
chr1,8422279,8425073,"HO120_XY,HO202_PS,HO225_PG,HO314_XX",4,everyone
chr1,8438342,8439799,"HO121_XY,HO203_PS,HO226_PG,HO315_XX",4,everyone
chr1,8524853,8526314,"HO122_XY,HO204_PS,HO228_PG,HO318_XX",4,everyone
chr1,8700289,8702409,"HO123_XY,HO205_PS,HO230_PG,HO321_XX",4,everyone
chr1,8702782,8703823,"HO124_XY,HO206_PS,HO231_PG,HO322_XX",4,everyone
chr1,8816434,8818261,"HO125_XY,HO207_PS,HO233_PG,HO324_XX",4,everyone
chr1,8877418,8879647,"HO127_XY,HO209_PS,HO238_PG,HO329_XX",4,everyone
chr1,9110491,9111213,"HO128_XY,HO214_PS,HO242_PG,HO335_XX",4,everyone
chr1,9127389,9129974,"HO129_XY,HO215_PS,HO243_PG,HO336_XX",4,everyone
chr1,9181103,9183810,"HO130_XY,HO216_PS,HO244_PG,HO337_XX",4,everyone
chr1,9234063,9235497,"HO132_XY,HO220_PS,HO245_PG,HO341_XX",4,everyone
chr1,9249085,9252089,"HO133_XY,HO222_PS,HO247_PG,HO343_XX",4,everyone
chr1,9291786,9294004,"HO134_XY,HO223_PS,HO249_PG,HO347_XX",4,everyone
chr1,9428432,9430260,"HO136_XY,HO227_PS,HO254_PG,HO357_XX",4,everyone
chr1,9538764,9540460,"HO137_XY,HO229_PS,HO255_PG,HO360_XX",4,everyone
chr1,9588175,9589876,"HO138_XY,HO230_PS,HO256_PG,HO361_XX",4,everyone
chr1,9651284,9652964,"HO139_XY,HO235_PS,HO258_PG,HO364_XX",4,everyone
chr1,9687083,9688117,"HO140_XY,HO236_PS,HO259_PG,HO365_XX",4,everyone
chr1,9688922,9690439,"HO141_XY,HO237_PS,HO260_PG,HO366_XX",4,everyone
chr1,9822569,9824816,"HO142_XY,HO239_PS,HO262_PG,HO369_XX",4,everyone
chr1,9835174,9836897,"HO143_XY,HO240_PS,HO263_PG,HO371_XX",4,everyone
chr1,9909146,9911212,"HO144_XY,HO241_PS,HO265_PG,HO374_XX",4,everyone
chr1,9942305,9943984,"HO145_XY,HO242_PS,HO266_PG,HO375_XX",4,everyone
chr1,10032256,10033894,"HO146_XY,HO244_PS,HO268_PG,HO377_XX",4,everyone
chr1,10209608,10212187,"HO147_XY,HO246_PS,HO269_PG,HO379_XX",4,everyone
chr1,10377151,10379228,"HO148_XY,HO248_PS,HO270_PG,HO380_XX",4,everyone
chr1,10398184,10400082,"HO149_XY,HO249_PS,HO271_PG,HO381_XX",4,everyone
chr1,10429846,10431400,"HO150_XY,HO250_PS,HO272_PG,HO382_XX",4,everyone
chr1,10471717,10472886,"HO151_XY,HO252_PS,HO273_PG,HO383_XX",4,everyone
chr1,10474549,10475755,"HO152_XY,HO253_PS,HO274_PG,HO384_XX",4,everyone
chr1,10638138,10639777,"HO154_XY,HO256_PS,HO279_PG,HO388_XX",4,everyone
chr1,10693560,10695342,"HO156_XY,HO258_PS,HO282_PG,HO392_XX",4,everyone
chr1,10793666,10796957,"HO157_XY,HO158_XY,HO260_PS,HO261_PS,HO285_PG,HO397_XX",6,everyone
chr1,10834800,10836321,"HO159_XY,HO262_PS,HO286_PG,HO398_XX",4,everyone
chr1,10866052,10868275,"HO160_XY,HO263_PS,HO287_PG,HO399_XX",4,everyone
chr1,11011643,11013430,"HO162_XY,HO264_PS,HO292_PG,HO409_XX",4,everyone
chr1,11059054,11061169,"HO163_XY,HO265_PS,HO293_PG,HO411_XX",4,everyone
chr1,11099105,11100451,"HO164_XY,HO266_PS,HO294_PG,HO412_XX",4,everyone
chr1,11261750,11263022,"HO165_XY,HO267_PS,HO295_PG,HO413_XX",4,everyone
chr1,11272380,11274080,"HO166_XY,HO268_PS,HO296_PG,HO414_XX",4,everyone
chr1,11478361,11480680,"HO169_XY,HO269_PS,HO304_PG,HO421_XX",4,everyone
chr1,11653793,11655514,"HO170_XY,HO270_PS,HO306_PG,HO425_XX",4,everyone
chr1,11663801,11665266,"HO171_XY,HO271_PS,HO307_PG,HO426_XX",4,everyone
chr1,11680303,11681947,"HO172_XY,HO272_PS,HO308_PG,HO427_XX",4,everyone
chr1,11735525,11737537,"HO174_XY,HO273_PS,HO312_PG,HO432_XX",4,everyone
chr1,11802694,11803967,"HO176_XY,HO276_PS,HO313_PG,HO435_XX",4,everyone
chr1,11804680,11806654,"HO177_XY,HO277_PS,HO314_PG,HO436_XX",4,everyone
chr1,11907232,11910013,"HO178_XY,HO279_PS,HO316_PG,HO442_XX",4,everyone
chr1,11925606,11926734,"HO179_XY,HO280_PS,HO317_PG,HO443_XX",4,everyone
chr1,11933919,11935125,"HO180_XY,HO281_PS,HO318_PG,HO444_XX",4,everyone
chr1,11979540,11980938,"HO181_XY,HO283_PS,HO319_PG,HO445_XX",4,everyone
chr1,12018815,12020175,"HO182_XY,HO285_PS,HO320_PG,HO446_XX",4,everyone
chr1,12229426,12231679,"HO183_XY,HO286_PS,HO330_PG,HO460_XX",4,everyone
chr1,12477542,12479297,"HO184_XY,HO289_PS,HO334_PG,HO464_XX",4,everyone
chr1,12615730,12617396,"HO187_XY,HO290_PS,HO338_PG,HO468_XX",4,everyone
chr1,12617636,12618761,"HO188_XY,HO291_PS,HO339_PG,HO469_XX",4,everyone
chr1,12618831,12620148,"HO189_XY,HO292_PS,HO340_PG,HO470_XX",4,everyone
chr1,13583101,13584777,"HO190_XY,HO295_PS,HO341_PG,HO472_XX",4,everyone
chr1,13699479,13701227,"HO191_XY,HO296_PS,HO342_PG,HO473_XX",4,everyone
chr1,13748587,13750321,"HO192_XY,HO297_PS,HO343_PG,HO474_XX",4,everyone
chr1,13892191,13893640,"HO193_XY,HO299_PS,HO344_PG,HO475_XX",4,everyone
chr1,14597623,14599779,"HO194_XY,HO300_PS,HO345_PG,HO481_XX",4,everyone
chr1,14923433,14925514,"HO195_XY,HO301_PS,HO347_PG,HO486_XX",4,everyone
chr1,15088048,15090829,"HO196_XY,HO302_PS,HO349_PG,HO491_XX",4,everyone
chr1,15152252,15155037,"HO197_XY,HO303_PS,HO350_PG,HO493_XX",4,everyone
chr1,15246810,15247969,"HO198_XY,HO305_PS,HO351_PG,HO495_XX",4,everyone
chr1,15408956,15411101,"HO199_XY,HO309_PS,HO353_PG,HO499_XX",4,everyone
chr1,15523811,15525531,"HO200_XY,HO313_PS,HO355_PG,HO503_XX",4,everyone
chr1,15526148,15527386,"HO201_XY,HO314_PS,HO356_PG,HO504_XX",4,everyone
chr1,15602814,15604024,"HO202_XY,HO315_PS,HO357_PG,HO506_XX",4,everyone
chr1,15616550,15618698,"HO203_XY,HO316_PS,HO358_PG,HO507_XX",4,everyone
chr1,15834004,15836415,"HO205_XY,HO319_PS,HO363_PG,HO513_XX",4,everyone
chr1,15846982,15850279,"HO206_XY,HO207_XY,HO320_PS,HO321_PS,HO364_PG,HO514_XX",6,everyone
chr1,15885306,15887046,"HO208_XY,HO322_PS,HO365_PG,HO515_XX",4,everyone
chr1,15948907,15950325,"HO209_XY,HO323_PS,HO366_PG,HO518_XX",4,everyone
chr1,15974881,15976299,"HO210_XY,HO324_PS,HO367_PG,HO520_XX",4,everyone
chr1,16017347,16018625,"HO211_XY,HO326_PS,HO369_PG,HO522_XX",4,everyone
chr1,16055574,16056565,"HO212_XY,HO328_PS,HO373_PG,HO528_XX",4,everyone
chr1,16144913,16147254,"HO213_XY,HO335_PS,HO377_PG,HO535_XX",4,everyone
chr1,16154592,16156435,"HO214_XY,HO336_PS,HO378_PG,HO536_XX",4,everyone
chr1,16167215,16168380,"HO215_XY,HO337_PS,HO380_PG,HO538_XX",4,everyone
chr1,16205890,16207588,"HO216_XY,HO339_PS,HO382_PG,HO542_XX",4,everyone
chr1,16216890,16218138,"HO217_XY,HO341_PS,HO384_PG,HO543_XX",4,everyone
chr1,16236059,16237639,"HO218_XY,HO343_PS,HO387_PG,HO546_XX",4,everyone
chr1,16350815,16352939,"HO219_XY,HO344_PS,HO389_PG,HO549_XX",4,everyone
chr1,16366662,16368729,"HO220_XY,HO345_PS,HO390_PG,HO550_XX",4,everyone
chr1,16440037,16441589,"HO221_XY,HO346_PS,HO392_PG,HO551_XX",4,everyone
chr1,16498488,16500051,"HO222_XY,HO347_PS,HO393_PG,HO552_XX",4,everyone
chr1,16512884,16514783,"HO223_XY,HO348_PS,HO394_PG,HO553_XX",4,everyone
chr1,16611983,16614029,"HO224_XY,HO349_PS,HO395_PG,HO555_XX",4,everyone
chr1,16643685,16645612,"HO225_XY,HO352_PS,HO397_PG,HO557_XX",4,everyone
chr1,16888546,16889967,"HO227_XY,HO353_PS,HO399_PG,HO560_XX",4,everyone
chr1,16895158,16897446,"HO228_XY,HO354_PS,HO400_PG,HO561_XX",4,everyone
chr1,16903597,16905949,"HO229_XY,HO355_PS,HO401_PG,HO562_XX",4,everyone
chr1,16913249,16915090,"HO230_XY,HO356_PS,HO402_PG,HO563_XX",4,everyone
chr1,16960293,16962113,"HO231_XY,HO358_PS,HO405_PG,HO567_XX",4,everyone
chr1,16978486,16980863,"HO232_XY,HO360_PS,HO408_PG,HO570_XX",4,everyone
chr1,17010306,17012309,"HO233_XY,HO361_PS,HO409_PG,HO571_XX",4,everyone
chr1,17053171,17054823,"HO234_XY,HO362_PS,HO413_PG,HO574_XX",4,everyone
chr1,17437151,17440090,"HO235_XY,HO363_PS,HO417_PG,HO581_XX",4,everyone
chr1,17537955,17541043,"HO236_XY,HO365_PS,HO418_PG,HO582_XX",4,everyone
chr1,18901855,18903528,"HO238_XY,HO367_PS,HO428_PG,HO604_XX",4,everyone
chr1,18955363,18957513,"HO239_XY,HO370_PS,HO429_PG,HO610_XX",4,everyone
chr1,19209124,19211164,"HO240_XY,HO374_PS,HO431_PG,HO612_XX",4,everyone
chr1,19250865,19252689,"HO241_XY,HO376_PS,HO432_PG,HO613_XX",4,everyone
chr1,19310840,19313158,"HO242_XY,HO377_PS,HO433_PG,HO615_XX",4,everyone
chr1,19484185,19486307,"HO243_XY,HO380_PS,HO436_PG,HO621_XX",4,everyone
chr1,19596119,19597833,"HO244_XY,HO381_PS,HO438_PG,HO622_XX",4,everyone
chr1,19643518,19646000,"HO245_XY,HO382_PS,HO439_PG,HO624_XX",4,everyone
chr1,19659273,19660137,"HO246_XY,HO385_PS,HO442_PG,HO627_XX",4,everyone
chr1,19881855,19883245,"HO248_XY,HO389_PS,HO452_PG,HO639_XX",4,everyone
chr1,19921235,19922669,"HO249_XY,HO390_PS,HO453_PG,HO640_XX",4,everyone
chr1,19974651,19976154,"HO250_XY,HO391_PS,HO455_PG,HO642_XX",4,everyone
chr1,20185324,20186831,"HO251_XY,HO394_PS,HO458_PG,HO648_XX",4,everyone
chr1,20483515,20484903,"HO254_XY,HO398_PS,HO463_PG,HO656_XX",4,everyone
chr1,20485152,20487519,"HO255_XY,HO399_PS,HO464_PG,HO657_XX",4,everyone
chr1,20507070,20508442,"HO256_XY,HO401_PS,HO466_PG,HO659_XX",4,everyone
chr1,20551848,20554615,"HO257_XY,HO402_PS,HO467_PG,HO661_XX",4,everyone
chr1,20633002,20634939,"HO258_XY,HO403_PS,HO468_PG,HO663_XX",4,everyone
chr1,20660464,20662265,"HO259_XY,HO404_PS,HO469_PG,HO664_XX",4,everyone
chr1,20696076,20697463,"HO260_XY,HO405_PS,HO470_PG,HO666_XX",4,everyone
chr1,20717209,20718408,"HO261_XY,HO406_PS,HO471_PG,HO667_XX",4,everyone
chr1,20731300,20733449,"HO262_XY,HO407_PS,HO472_PG,HO668_XX",4,everyone
chr1,20785954,20788212,"HO263_XY,HO408_PS,HO473_PG,HO669_XX",4,everyone
chr1,21175319,21177446,"HO264_XY,HO410_PS,HO474_PG,HO670_XX",4,everyone
chr1,21261615,21263248,"HO265_XY,HO412_PS,HO476_PG,HO673_XX",4,everyone
chr1,21268159,21270514,"HO266_XY,HO413_PS,HO477_PG,HO674_XX",4,everyone
chr1,21289263,21291190,"HO267_XY,HO414_PS,HO478_PG,HO676_XX",4,everyone
chr1,21343942,21346314,"HO269_XY,HO418_PS,HO484_PG,HO683_XX",4,everyone
chr1,21439560,21440981,"HO270_XY,HO420_PS,HO486_PG,HO686_XX",4,everyone
chr1,21651052,21653082,"HO273_XY,HO425_PS,HO492_PG,HO696_XX",4,everyone
chr1,21658905,21660013,"HO274_XY,HO426_PS,HO493_PG,HO697_XX",4,everyone
chr1,21668376,21670196,"HO275_XY,HO427_PS,HO494_PG,HO698_XX",4,everyone
chr1,21781533,21784159,"HO276_XY,HO429_PS,HO496_PG,HO702_XX",4,everyone
chr1,21936040,21937975,"HO278_XY,HO431_PS,HO499_PG,HO707_XX",4,everyone
chr1,22024432,22026401,"HO279_XY,HO432_PS,HO500_PG,HO710_XX",4,everyone
chr1,22052116,22054041,"HO280_XY,HO433_PS,HO501_PG,HO711_XX",4,everyone
chr1,22141439,22143814,"HO282_XY,HO434_PS,HO507_PG,HO717_XX",4,everyone
chr1,22451102,22452898,"HO287_XY,HO436_PS,HO515_PG,HO731_XX",4,everyone
chr1,22684789,22686183,"HO288_XY,HO437_PS,HO519_PG,HO736_XX",4,everyone
chr1,22709796,22712071,"HO289_XY,HO438_PS,HO520_PG,HO737_XX",4,everyone
chr1,23018753,23020492,"HO291_XY,HO442_PS,HO525_PG,HO745_XX",4,everyone
chr1,23167141,23169088,"HO292_XY,HO443_PS,HO526_PG,HO746_XX",4,everyone
chr1,23177105,23178574,"HO293_XY,HO444_PS,HO527_PG,HO748_XX",4,everyone
chr1,23216529,23218016,"HO294_XY,HO445_PS,HO528_PG,HO749_XX",4,everyone
chr1,23343221,23345284,"HO295_XY,HO446_PS,HO529_PG,HO750_XX",4,everyone
chr1,23367753,23370170,"HO296_XY,HO447_PS,HO530_PG,HO751_XX",4,everyone
chr1,23402908,23404380,"HO297_XY,HO448_PS,HO532_PG,HO753_XX",4,everyone
chr1,23411313,23412459,"HO298_XY,HO449_PS,HO533_PG,HO754_XX",4,everyone
chr1,23421750,23425369,"HO299_XY,HO450_PS,HO534_PG,HO755_XX",4,everyone
chr1,23482843,23485061,"HO300_XY,HO451_PS,HO535_PG,HO756_XX",4,everyone
chr1,23530470,23531969,"HO301_XY,HO454_PS,HO536_PG,HO758_XX",4,everyone
chr1,23539490,23540294,"HO302_XY,HO455_PS,HO537_PG,HO759_XX",4,everyone
chr1,23553940,23555314,"HO303_XY,HO456_PS,HO539_PG,HO761_XX",4,everyone
chr1,23558966,23560155,"HO304_XY,HO458_PS,HO541_PG,HO763_XX",4,everyone
chr1,23561870,23562739,"HO305_XY,HO459_PS,HO542_PG,HO764_XX",4,everyone
chr1,23567657,23569925,"HO306_XY,HO460_PS,HO543_PG,HO765_XX",4,everyone
chr1,23691241,23692769,"HO307_XY,HO462_PS,HO546_PG,HO768_XX",4,everyone
chr1,23742723,23745280,"HO308_XY,HO463_PS,HO547_PG,HO769_XX",4,everyone
chr1,23777662,23778974,"HO309_XY,HO465_PS,HO548_PG,HO771_XX",4,everyone
chr1,23790718,23792243,"HO310_XY,HO466_PS,HO549_PG,HO772_XX",4,everyone
chr1,23799394,23801682,"HO311_XY,HO467_PS,HO550_PG,HO773_XX",4,everyone
chr1,23824426,23825879,"HO312_XY,HO468_PS,HO551_PG,HO774_XX",4,everyone
chr1,23867079,23868948,"HO313_XY,HO469_PS,HO553_PG,HO776_XX",4,everyone
chr1,23958686,23960369,"HO314_XY,HO470_PS,HO555_PG,HO780_XX",4,everyone
chr1,23979472,23981006,"HO315_XY,HO471_PS,HO556_PG,HO781_XX",4,everyone
chr1,24018362,24019462,"HO316_XY,HO472_PS,HO557_PG,HO782_XX",4,everyone
chr1,24102727,24103973,"HO317_XY,HO475_PS,HO560_PG,HO787_XX",4,everyone
chr1,24150138,24152050,"HO318_XY,HO479_PS,HO563_PG,HO792_XX",4,everyone
chr1,24186467,24188055,"HO319_XY,HO480_PS,HO564_PG,HO793_XX",4,everyone
chr1,24321286,24323050,"HO320_XY,HO481_PS,HO567_PG,HO796_XX",4,everyone
chr1,24413072,24414001,"HO321_XY,HO482_PS,HO569_PG,HO798_XX",4,everyone
chr1,24415193,24416421,"HO322_XY,HO483_PS,HO570_PG,HO799_XX",4,everyone
chr1,24501815,24503616,"HO323_XY,HO487_PS,HO572_PG,HO801_XX",4,everyone
chr1,24641563,24644279,"HO324_XY,HO492_PS,HO575_PG,HO804_XX",4,everyone
chr1,24744623,24746960,"HO325_XY,HO495_PS,HO579_PG,HO809_XX",4,everyone
chr1,24847701,24848864,"HO326_XY,HO496_PS,HO580_PG,HO810_XX",4,everyone
chr1,25231834,25233561,"HO327_XY,HO499_PS,HO585_PG,HO817_XX",4,everyone
chr1,25239245,25241024,"HO328_XY,HO500_PS,HO586_PG,HO818_XX",4,everyone
chr1,25245891,25248062,"HO329_XY,HO501_PS,HO587_PG,HO819_XX",4,everyone
chr1,25337779,25339481,"HO330_XY,HO502_PS,HO588_PG,HO822_XX",4,everyone
chr1,25429807,25432246,"HO331_XY,HO504_PS,HO589_PG,HO823_XX",4,everyone
chr1,25543137,25545154,"HO332_XY,HO505_PS,HO590_PG,HO824_XX",4,everyone
chr1,25615420,25618356,"HO333_XY,HO506_PS,HO592_PG,HO826_XX",4,everyone
chr1,25799384,25800985,"HO334_XY,HO508_PS,HO595_PG,HO833_XX",4,everyone
chr1,25818977,25821168,"HO335_XY,HO509_PS,HO596_PG,HO835_XX",4,everyone
chr1,25858561,25860232,"HO336_XY,HO511_PS,HO597_PG,HO836_XX",4,everyone
chr1,25874623,25876355,"HO337_XY,HO513_PS,HO598_PG,HO837_XX",4,everyone
