ID,Chromosome,Start,End,Length
HO286,chr1,10834800,10836321,1521
HO287,chr1,10866052,10868215,2163
HO288,chr1,10888178,10891437,3259
HO289,chr1,10937004,10937913,909
HO290,chr1,10941856,10942592,736
HO291,chr1,10960448,10961495,1047
HO292,chr1,11011643,11013430,1787
HO293,chr1,11059054,11061169,2115
HO294,chr1,11099105,11100451,1346
HO295,chr1,11261755,11263022,1267
HO296,chr1,11272503,11274080,1577
HO297,chr1,11337418,11338862,1444
HO298,chr1,11339277,11340303,1026
HO299,chr1,11354934,11356539,1605
HO300,chr1,11361809,11363276,1467
HO301,chr1,11376651,11377516,865
HO302,chr1,11394508,11395943,1435
HO303,chr1,11458594,11459728,1134
HO304,chr1,11478361,11480621,2260
HO305,chr1,11550345,11551071,726
HO306,chr1,11653793,11655514,1721
HO307,chr1,11663801,11665110,1309
HO308,chr1,11680303,11681942,1639
HO309,chr1,11690336,11692687,2351
HO310,chr1,11714491,11715950,1459
HO311,chr1,11731304,11732272,968
HO312,chr1,11735535,11737537,2002
HO313,chr1,11802694,11803967,1273
HO314,chr1,11804680,11806654,1974
HO315,chr1,11858584,11859864,1280
HO316,chr1,11907232,11910013,2781
HO317,chr1,11925606,11926728,1122
HO318,chr1,11933919,11935125,1206
HO319,chr1,11979540,11980938,1398
HO320,chr1,12018815,12020175,1360
HO321,chr1,12066913,12068808,1895
HO322,chr1,12075303,12076237,934
HO323,chr1,12078762,12079918,1156
HO324,chr1,12124652,12126661,2009
HO325,chr1,12143163,12144166,1003
HO326,chr1,12147769,12148820,1051
HO327,chr1,12157392,12159164,1772
HO328,chr1,12166614,12168006,1392
HO329,chr1,12208182,12209498,1316
HO330,chr1,12229499,12231679,2180
HO331,chr1,12338858,12340963,2105
HO332,chr1,12433084,12435073,1989
HO333,chr1,12447697,12449723,2026
HO334,chr1,12477542,12479297,1755
HO335,chr1,12548687,12550444,1757
HO336,chr1,12594823,12596735,1912
HO337,chr1,12598612,12599513,901
HO338,chr1,12615832,12617396,1564
HO339,chr1,12617636,12618637,1001
HO340,chr1,12618831,12620148,1317
HO341,chr1,13583101,13584777,1676
HO342,chr1,13699479,13701227,1748
HO343,chr1,13748587,13750321,1734
HO344,chr1,13892191,13893625,1434
HO345,chr1,14597623,14599779,2156
HO346,chr1,14779164,14780762,1598
HO347,chr1,14923433,14925514,2081
HO348,chr1,14944257,14945930,1673
HO349,chr1,15088048,15090792,2744
HO350,chr1,15152252,15154985,2733
HO351,chr1,15246810,15247969,1159
HO352,chr1,15370541,15372341,1800
HO353,chr1,15408956,15411101,2145
HO354,chr1,15426586,15427730,1144
HO355,chr1,15523811,15525531,1720
HO356,chr1,15526148,15527386,1238
HO357,chr1,15602814,15603998,1184
HO358,chr1,15616550,15618698,2148
HO359,chr1,15683422,15685281,1859
HO360,chr1,15703034,15704156,1122
HO361,chr1,15740921,15741776,855
HO362,chr1,15757175,15759634,2459
HO363,chr1,15834004,15836404,2400
HO364,chr1,15846999,15850279,3280
HO365,chr1,15885342,15886888,1546
HO366,chr1,15948907,15950246,1339
HO367,chr1,15974881,15976294,1413
HO368,chr1,16012602,16013629,1027
HO369,chr1,16017347,16018576,1229
HO370,chr1,16021452,16022323,871
HO371,chr1,16032339,16033353,1014
HO372,chr1,16048097,16049147,1050
HO373,chr1,16055603,16056565,962
HO374,chr1,16072817,16074125,1308
HO375,chr1,16078690,16079409,719
HO376,chr1,16143757,16144245,488
HO377,chr1,16144913,16147254,2341
HO378,chr1,16154592,16156384,1792
HO379,chr1,16162091,16162830,739
HO380,chr1,16167215,16168380,1165
HO381,chr1,16181451,16182364,913
HO382,chr1,16205890,16207588,1698
HO383,chr1,16215841,16216624,783
HO384,chr1,16216890,16218138,1248
HO385,chr1,16226432,16227314,882
HO386,chr1,16227504,16228980,1476
HO387,chr1,16236059,16237490,1431
HO388,chr1,16248188,16249363,1175
HO389,chr1,16350815,16352939,2124
HO390,chr1,16366662,16368729,2067
HO391,chr1,16375262,16376342,1080
HO392,chr1,16440037,16441589,1552
HO393,chr1,16498488,16500051,1563
HO394,chr1,16512884,16514783,1899
HO395,chr1,16611983,16614029,2046
HO396,chr1,16620651,16621520,869
HO397,chr1,16643685,16645369,1684
HO398,chr1,16872145,16873657,1512
HO399,chr1,16888567,16889967,1400
HO400,chr1,16895278,16897446,2168
HO401,chr1,16903696,16905949,2253
HO402,chr1,16913297,16915090,1793
HO403,chr1,16921144,16922243,1099
HO404,chr1,16951363,16952043,680
HO405,chr1,16960293,16962113,1820
HO406,chr1,16966877,16967670,793
HO407,chr1,16971081,16972249,1168
HO408,chr1,16978486,16980845,2359
HO409,chr1,17010306,17012309,2003
HO410,chr1,17013025,17014295,1270
HO411,chr1,17022222,17024580,2358
HO412,chr1,17045166,17046432,1266
HO413,chr1,17053171,17054823,1652
HO414,chr1,17118594,17119993,1399
HO415,chr1,17211919,17213709,1790
HO416,chr1,17422147,17424439,2292
HO417,chr1,17437274,17440053,2779
HO418,chr1,17537955,17541005,3050
HO419,chr1,17728641,17730755,2114
HO420,chr1,17927537,17928396,859
HO421,chr1,18107358,18108348,990
HO422,chr1,18109853,18111379,1526
HO423,chr1,18319190,18320588,1398
HO424,chr1,18384023,18386077,2054
HO425,chr1,18442770,18443893,1123
HO426,chr1,18511173,18512258,1085
HO427,chr1,18883706,18884481,775
HO428,chr1,18901863,18903528,1665
HO429,chr1,18955399,18957513,2114
HO430,chr1,19035311,19036823,1512
HO431,chr1,19209124,19211164,2040
HO432,chr1,19250865,19252689,1824
HO433,chr1,19310840,19313158,2318
HO434,chr1,19425903,19427790,1887
HO435,chr1,19437550,19439026,1476
HO436,chr1,19484185,19486307,2122
HO437,chr1,19504288,19506103,1815
HO438,chr1,19596119,19597833,1714
HO439,chr1,19643596,19646000,2404
HO440,chr1,19650328,19651448,1120
HO441,chr1,19653495,19654149,654
HO442,chr1,19659273,19660137,864
HO443,chr1,19664551,19666330,1779
HO444,chr1,19704240,19704950,710
HO445,chr1,19715211,19716007,796
HO446,chr1,19736893,19738507,1614
HO447,chr1,19754209,19755078,869
HO448,chr1,19799180,19800602,1422
HO449,chr1,19814617,19816247,1630
HO450,chr1,19844573,19845589,1016
HO451,chr1,19848032,19848747,715
HO452,chr1,19881855,19883245,1390
HO453,chr1,19921235,19922629,1394
HO454,chr1,19926610,19927786,1176
HO455,chr1,19974651,19976101,1450
HO456,chr1,19981191,19982632,1441
HO457,chr1,20151774,20152868,1094
HO458,chr1,20185373,20186819,1446
HO459,chr1,20186896,20188462,1566
HO460,chr1,20290243,20292064,1821
HO461,chr1,20342904,20344394,1490
HO462,chr1,20365727,20367509,1782
HO463,chr1,20483515,20484903,1388
HO464,chr1,20485152,20487519,2367
HO465,chr1,20493441,20494727,1286
HO466,chr1,20507070,20508442,1372
HO467,chr1,20551848,20554615,2767
HO468,chr1,20633037,20634939,1902
HO469,chr1,20660464,20662133,1669
HO470,chr1,20696114,20697463,1349
HO471,chr1,20717209,20718408,1199
HO472,chr1,20731300,20733449,2149
HO473,chr1,20785954,20788212,2258
HO474,chr1,21175319,21177446,2127
HO475,chr1,21253936,21255580,1644
HO476,chr1,21261615,21263242,1627
HO477,chr1,21268159,21270060,1901
HO478,chr1,21289263,21291190,1927
HO479,chr1,21307725,21309316,1591
HO480,chr1,21318525,21319884,1359
HO481,chr1,21322346,21323383,1037
HO482,chr1,21334078,21335241,1163
HO483,chr1,21338477,21339319,842
HO484,chr1,21343942,21346314,2372
HO485,chr1,21368148,21369015,867
HO486,chr1,21439604,21440981,1377
HO487,chr1,21508613,21510422,1809
HO488,chr1,21558485,21560349,1864
HO489,chr1,21618344,21619652,1308
HO490,chr1,21620037,21620939,902
HO491,chr1,21622012,21622837,825
HO492,chr1,21651098,21653082,1984
HO493,chr1,21658905,21660013,1108
HO494,chr1,21668376,21670045,1669
HO495,chr1,21725519,21726770,1251
HO496,chr1,21781533,21784159,2626
HO497,chr1,21914064,21915591,1527
HO498,chr1,21929684,21930515,831
HO499,chr1,21936040,21937975,1935
HO500,chr1,22024432,22026352,1920
HO501,chr1,22052165,22054041,1876
HO502,chr1,22114174,22115641,1467
HO503,chr1,22120884,22122048,1164
HO504,chr1,22131202,22132384,1182
HO505,chr1,22133267,22134325,1058
HO506,chr1,22136691,22137761,1070
HO507,chr1,22141467,22143814,2347
HO508,chr1,22262390,22262994,604
HO509,chr1,22267341,22268337,996
HO510,chr1,22318249,22319079,830
HO511,chr1,22328188,22329491,1303
HO512,chr1,22341771,22343241,1470
HO513,chr1,22349217,22351964,2747
HO514,chr1,22420253,22420823,570
HO515,chr1,22451102,22452898,1796
HO516,chr1,22508155,22509307,1152
HO517,chr1,22529752,22531735,1983
HO518,chr1,22562368,22564027,1659
HO519,chr1,22684906,22686174,1268
HO520,chr1,22709833,22712071,2238
HO521,chr1,22790159,22791082,923
HO522,chr1,22791691,22793165,1474
HO523,chr1,22870032,22871170,1138
HO524,chr1,22976244,22976961,717
HO525,chr1,23018753,23020492,1739
HO526,chr1,23167141,23169088,1947
HO527,chr1,23177105,23178504,1399
HO528,chr1,23216606,23217901,1295
HO529,chr1,23343221,23345284,2063
HO530,chr1,23367753,23370170,2417
HO531,chr1,23370849,23371519,670
HO532,chr1,23402908,23404380,1472
HO533,chr1,23411313,23412440,1127
HO534,chr1,23421759,23425369,3610
HO535,chr1,23482843,23484962,2119
HO536,chr1,23530470,23531778,1308
HO537,chr1,23539516,23540294,778
HO538,chr1,23544159,23545425,1266
HO539,chr1,23553940,23555276,1336
HO540,chr1,23558086,23558662,576
HO541,chr1,23558966,23560155,1189
HO542,chr1,23561870,23562739,869
HO543,chr1,23567675,23569370,1695
HO544,chr1,23619145,23620203,1058
HO545,chr1,23637209,23639884,2675
HO546,chr1,23691241,23692769,1528
HO547,chr1,23742723,23745280,2557
HO548,chr1,23777662,23778974,1312
HO549,chr1,23790730,23792243,1513
HO550,chr1,23799394,23801682,2288
HO551,chr1,23824426,23825879,1453
HO552,chr1,23837830,23839283,1453
HO553,chr1,23867079,23868948,1869
HO554,chr1,23902396,23903472,1076
HO555,chr1,23958733,23960266,1533
HO556,chr1,23979472,23981006,1534
HO557,chr1,24018489,24019462,973
HO558,chr1,24045619,24047094,1475
HO559,chr1,24070602,24071874,1272
HO560,chr1,24102727,24103973,1246
HO561,chr1,24107595,24109102,1507
HO562,chr1,24110610,24112877,2267
HO563,chr1,24150144,24152050,1906
HO564,chr1,24186467,24188055,1588
HO565,chr1,24202787,24203985,1198
HO566,chr1,24216016,24216995,979
HO567,chr1,24321286,24323050,1764
HO568,chr1,24390844,24392660,1816
HO569,chr1,24413072,24413981,909
HO570,chr1,24415193,24416421,1228
HO571,chr1,24418954,24419684,730
HO572,chr1,24501815,24503616,1801
HO573,chr1,24551394,24552672,1278
HO574,chr1,24555256,24556357,1101
HO575,chr1,24641563,24644279,2716
HO576,chr1,24664015,24665143,1128
HO577,chr1,24704416,24705983,1567
HO578,chr1,24735196,24736851,1655
HO579,chr1,24744623,24746960,2337
HO580,chr1,24847721,24848864,1143
HO581,chr1,24861823,24862858,1035
HO582,chr1,24929351,24930764,1413
HO583,chr1,24931831,24932565,734
HO584,chr1,24936416,24937242,826
HO585,chr1,25231834,25233561,1727
HO586,chr1,25239295,25241024,1729
HO587,chr1,25245891,25248056,2165
HO588,chr1,25337779,25339481,1702
HO589,chr1,25429807,25432246,2439
HO590,chr1,25543137,25545154,2017
HO591,chr1,25566203,25567383,1180
HO592,chr1,25615420,25618278,2858
HO593,chr1,25683162,25684556,1394
HO594,chr1,25726914,25728467,1553
HO595,chr1,25799405,25800985,1580
HO596,chr1,25818977,25821168,2191
HO597,chr1,25858561,25860176,1615
HO598,chr1,25874667,25876355,1688
HO599,chr1,25895031,25895884,853
HO600,chr1,25904966,25907229,2263
HO601,chr1,25922258,25923967,1709
HO602,chr1,25996598,25999014,2416
HO603,chr1,26020938,26022433,1495
HO604,chr1,26034753,26036851,2098
HO605,chr1,26093504,26095158,1654
HO606,chr1,26110262,26112633,2371
HO607,chr1,26161188,26162264,1076
HO608,chr1,26164048,26164997,949
HO609,chr1,26168886,26170655,1769
HO610,chr1,26188218,26190830,2612
HO611,chr1,26200435,26201731,1296
HO612,chr1,26224631,26225942,1311
HO613,chr1,26233577,26235315,1738
HO614,chr1,26279312,26280611,1299
HO615,chr1,26305752,26307274,1522
HO616,chr1,26335925,26337217,1292
HO617,chr1,26408331,26408948,617
HO618,chr1,26431434,26432881,1447
HO619,chr1,26471372,26473380,2008
HO620,chr1,26499987,26501784,1797
HO621,chr1,26529174,26530804,1630
HO622,chr1,26619890,26621906,2016
HO623,chr1,26677006,26678041,1035
HO624,chr1,26692168,26693480,1312
HO625,chr1,26695240,26697639,2399
HO626,chr1,26697888,26698541,653
HO627,chr1,26722946,26724349,1403
HO628,chr1,26786627,26788602,1975
HO629,chr1,26788784,26789446,662
HO630,chr1,26826029,26828017,1988
HO631,chr1,26863816,26865976,2160
HO632,chr1,26889511,26891048,1537
HO633,chr1,26899381,26900855,1474
HO634,chr1,26913230,26914665,1435
HO635,chr1,26921066,26922682,1616
HO636,chr1,26959371,26960892,1521
HO637,chr1,26992933,26995227,2294
HO638,chr1,26997644,26998047,403
HO639,chr1,27011866,27013387,1521
HO640,chr1,27031094,27032220,1126
HO641,chr1,27070085,27071545,1460
HO642,chr1,27098951,27100331,1380
HO643,chr1,27111697,27112622,925
HO644,chr1,27154240,27155745,1505
HO645,chr1,27233797,27235835,2038
HO646,chr1,27299310,27301392,2082
HO647,chr1,27306719,27308410,1691
HO648,chr1,27321550,27323122,1572
HO649,chr1,27341462,27343775,2313
HO650,chr1,27348815,27351778,2963
HO651,chr1,27356432,27357870,1438
HO652,chr1,27365259,27367228,1969
HO653,chr1,27382426,27383573,1147
HO654,chr1,27391361,27393400,2039
HO655,chr1,27489519,27490942,1423
HO656,chr1,27496275,27497535,1260
HO657,chr1,27503850,27505446,1596
HO658,chr1,27519091,27519939,848
HO659,chr1,27526888,27529566,2678
HO660,chr1,27535855,27537320,1465
HO661,chr1,27556706,27558227,1521
HO662,chr1,27560806,27562816,2010
HO663,chr1,27568153,27569218,1065
HO664,chr1,27571361,27572078,717
HO665,chr1,27574811,27576370,1559
HO666,chr1,27593868,27595147,1279
HO667,chr1,27597147,27598642,1495
HO668,chr1,27599795,27600716,921
HO669,chr1,27601797,27604474,2677
HO670,chr1,27633672,27634715,1043
HO671,chr1,27659261,27660338,1077
HO672,chr1,27662748,27663487,739
HO673,chr1,27669136,27669717,581
HO674,chr1,27671108,27672649,1541
HO675,chr1,27713065,27714244,1179
HO676,chr1,27724968,27726830,1862
HO677,chr1,27772021,27774284,2263
HO678,chr1,27830145,27831873,1728
HO679,chr1,27857784,27859035,1251
HO680,chr1,27871993,27873254,1261
HO681,chr1,27913957,27915211,1254
HO682,chr1,27934618,27936014,1396
HO683,chr1,27959247,27961289,2042
HO684,chr1,28087485,28089099,1614
HO685,chr1,28232344,28233458,1114
HO686,chr1,28235377,28236999,1622
HO687,chr1,28246316,28247614,1298
HO688,chr1,28258643,28260846,2203
HO689,chr1,28296157,28297353,1196
HO690,chr1,28328281,28329757,1476
HO691,chr1,28369137,28370688,1551
HO692,chr1,28437247,28438485,1238
HO693,chr1,28505387,28506880,1493
HO694,chr1,28517330,28519310,1980
HO695,chr1,28552303,28553856,1553
HO696,chr1,28580795,28583262,2467
HO697,chr1,28591612,28593164,1552
HO698,chr1,28641965,28643760,1795
HO699,chr1,28647956,28649576,1620
HO700,chr1,28668137,28670091,1954
HO701,chr1,28735776,28738069,2293
HO702,chr1,28774752,28776212,1460
HO703,chr1,28830657,28831283,626
HO704,chr1,28834873,28835777,904
HO705,chr1,28881867,28882445,578
HO706,chr1,28886670,28888527,1857
HO707,chr1,28898029,28899731,1702
HO708,chr1,28913862,28915607,1745
HO709,chr1,29095914,29097519,1605
HO710,chr1,29121208,29125668,4460
HO711,chr1,29156186,29157897,1711
HO712,chr1,29180553,29182580,2027
HO713,chr1,29202435,29203361,926
HO714,chr1,29230422,29231256,834
HO715,chr1,29235948,29238620,2672
HO716,chr1,29258401,29260811,2410
HO717,chr1,29385590,29386487,897
HO718,chr1,29413846,29414563,717
HO719,chr1,29415088,29416112,1024
HO720,chr1,29452193,29454208,2015
HO721,chr1,29706676,29707351,675
HO722,chr1,29803657,29806032,2375
HO723,chr1,29900119,29901108,989
HO724,chr1,29901362,29902368,1006
HO725,chr1,29923896,29924949,1053
HO726,chr1,30085482,30086445,963
HO727,chr1,30290142,30291149,1007
HO728,chr1,30378876,30380668,1792
HO729,chr1,30684795,30686936,2141
HO730,chr1,30707708,30708440,732
HO731,chr1,30717763,30719682,1919
HO732,chr1,30782169,30783561,1392
HO733,chr1,30823265,30824995,1730
HO734,chr1,30907378,30909240,1862
HO735,chr1,30928803,30931795,2992
HO736,chr1,31064688,31066270,1582
HO737,chr1,31154283,31155849,1566
HO738,chr1,31181273,31182769,1496
HO739,chr1,31214487,31216575,2088
HO740,chr1,31238661,31240187,1526
HO741,chr1,31296177,31298109,1932
HO742,chr1,31372350,31374103,1753
