ID,Chromosome,Start,End,Length
HO450,chr1,31703491,31705559,2068
HO451,chr1,31714277,31715949,1672
HO452,chr1,31760414,31761252,838
HO453,chr1,31762479,31763200,721
HO454,chr1,31763841,31764716,875
HO455,chr1,31787971,31789581,1610
HO456,chr1,31937298,31938914,1616
HO457,chr1,31944014,31945114,1100
HO458,chr1,32013116,32015017,1901
HO459,chr1,32072275,32073669,1394
HO460,chr1,32107426,32108926,1500
HO461,chr1,32179091,32180803,1712
HO462,chr1,32200087,32201947,1860
HO463,chr1,32205082,32206358,1276
HO464,chr1,32221775,32222971,1196
HO465,chr1,32239308,32241820,2512
HO466,chr1,32247884,32248844,960
HO467,chr1,32291577,32292847,1270
HO468,chr1,32334844,32336789,1945
HO469,chr1,32351005,32352424,1419
HO470,chr1,32353240,32354500,1260
HO471,chr1,32361083,32362700,1617
HO472,chr1,32393859,32395297,1438
HO473,chr1,32426367,32427440,1073
HO474,chr1,32464006,32465878,1872
HO475,chr1,32499930,32501190,1260
HO476,chr1,32538885,32540393,1508
HO477,chr1,32650020,32651795,1775
HO478,chr1,32701232,32703972,2740
HO479,chr1,32741064,32742767,1703
HO480,chr1,32753495,32755494,1999
HO481,chr1,32759537,32760659,1122
HO482,chr1,32765219,32766165,946
HO483,chr1,32770606,32772147,1541
HO484,chr1,32816634,32818733,2099
HO485,chr1,32870066,32872962,2896
HO486,chr1,32885917,32886915,998
HO487,chr1,32892729,32894512,1783
HO488,chr1,32900378,32901787,1409
HO489,chr1,32963605,32965159,1554
HO490,chr1,32972552,32973460,908
HO491,chr1,33036024,33037227,1203
HO492,chr1,33080673,33081761,1088
HO493,chr1,33126773,33127897,1124
HO494,chr1,33180387,33182854,2467
HO495,chr1,33255273,33257497,2224
HO496,chr1,33305956,33307433,1477
HO497,chr1,33348745,33350668,1923
HO498,chr1,33363466,33364852,1386
HO499,chr1,33429910,33431399,1489
HO500,chr1,33471826,33472941,1115
HO501,chr1,34162869,34165401,2532
HO502,chr1,34852469,34853157,688
HO503,chr1,34858837,34860094,1257
HO504,chr1,34865543,34867081,1538
HO505,chr1,34884852,34886323,1471
HO506,chr1,34928923,34930639,1716
HO507,chr1,34983772,34985725,1953
HO508,chr1,35030708,35032186,1478
HO509,chr1,35078509,35079946,1437
HO510,chr1,35191763,35193491,1728
HO511,chr1,35268308,35269568,1260
HO512,chr1,35556775,35559173,2398
HO513,chr1,35576779,35578034,1255
HO514,chr1,35641001,35642257,1256
HO515,chr1,35707126,35708833,1707
HO516,chr1,35717820,35719346,1526
HO517,chr1,35769090,35770288,1198
HO518,chr1,35807406,35809153,1747
HO519,chr1,35882617,35884267,1650
HO520,chr1,35930110,35931941,1831
HO521,chr1,36083676,36084618,942
HO522,chr1,36088205,36089874,1669
HO523,chr1,36124536,36126193,1657
HO524,chr1,36148920,36149965,1045
HO525,chr1,36150300,36151164,864
HO526,chr1,36155050,36157677,2627
HO527,chr1,36223171,36225109,1938
HO528,chr1,36305752,36307847,2095
HO529,chr1,36320263,36321916,1653
HO530,chr1,36322621,36324621,2000
HO531,chr1,36384743,36387003,2260
HO532,chr1,36397079,36398314,1235
HO533,chr1,36449795,36451221,1426
HO534,chr1,36463430,36464917,1487
HO535,chr1,36988144,36989759,1615
HO536,chr1,37033600,37035232,1632
HO537,chr1,37473740,37475138,1398
HO538,chr1,37513636,37515312,1676
HO539,chr1,37553745,37554519,774
HO540,chr1,37556546,37557140,594
HO541,chr1,37595267,37596503,1236
HO542,chr1,37633696,37635119,1423
HO543,chr1,37689704,37690861,1157
HO544,chr1,37691523,37692805,1282
HO545,chr1,37807330,37809382,2052
HO546,chr1,37858907,37860401,1494
HO547,chr1,37931185,37932243,1058
HO548,chr1,37945796,37947268,1472
HO549,chr1,37989143,37990420,1277
HO550,chr1,37995676,37996869,1193
HO551,chr1,37999370,38001039,1669
HO552,chr1,38004716,38005931,1215
HO553,chr1,38012029,38013339,1310
HO554,chr1,38028697,38031171,2474
HO555,chr1,38046372,38048052,1680
HO556,chr1,38474889,38477303,2414
HO557,chr1,38858624,38860378,1754
HO558,chr1,38872592,38873860,1268
HO559,chr1,38990467,38992393,1926
HO560,chr1,39025650,39027286,1636
HO561,chr1,39080480,39082833,2353
HO562,chr1,39098089,39098967,878
HO563,chr1,39104676,39106700,2024
HO564,chr1,39407879,39409790,1911
HO565,chr1,39490680,39492357,1677
HO566,chr1,39575237,39577129,1892
HO567,chr1,39645979,39647183,1204
HO568,chr1,39690891,39692753,1862
HO569,chr1,39738327,39739526,1199
HO570,chr1,39845234,39846569,1335
HO571,chr1,39882707,39883918,1211
HO572,chr1,39900796,39902590,1794
HO573,chr1,39954693,39955958,1265
HO574,chr1,40039173,40041210,2037
HO575,chr1,40096590,40097812,1222
HO576,chr1,40160857,40162088,1231
HO577,chr1,40257238,40258614,1376
HO578,chr1,40314724,40317428,2704
HO579,chr1,40373087,40374953,1866
HO580,chr1,40449501,40450837,1336
HO581,chr1,40476765,40478181,1416
HO582,chr1,40508284,40509445,1161
HO583,chr1,40531016,40532231,1215
HO584,chr1,40665021,40666092,1071
HO585,chr1,40691010,40692738,1728
HO586,chr1,40708645,40709812,1167
HO587,chr1,40783096,40784581,1485
HO588,chr1,40817784,40819111,1327
HO589,chr1,40860713,40862842,2129
HO590,chr1,40978951,40980618,1667
HO591,chr1,41003196,41004202,1006
HO592,chr1,41240227,41242873,2646
HO593,chr1,41360719,41362179,1460
HO594,chr1,41365784,41367005,1221
HO595,chr1,41370497,41372626,2129
HO596,chr1,41380574,41383053,2479
HO597,chr1,41495911,41497069,1158
HO598,chr1,41515740,41517298,1558
HO599,chr1,41661373,41663123,1750
HO600,chr1,41917541,41919012,1471
HO601,chr1,42034883,42036329,1446
HO602,chr1,42333790,42335992,2202
HO603,chr1,42379783,42381294,1511
HO604,chr1,42420668,42421732,1064
HO605,chr1,42455548,42457066,1518
HO606,chr1,42462700,42463840,1140
HO607,chr1,42657640,42659114,1474
HO608,chr1,42681137,42683551,2414
HO609,chr1,42765545,42767808,2263
HO610,chr1,42815966,42817585,1619
HO611,chr1,42845893,42847136,1243
HO612,chr1,42923773,42925187,1414
HO613,chr1,42957672,42959454,1782
HO614,chr1,42962701,42963972,1271
HO615,chr1,43007201,43009115,1914
HO616,chr1,43147177,43148239,1062
HO617,chr1,43171630,43172853,1223
HO618,chr1,43348352,43349853,1501
HO619,chr1,43358039,43359357,1318
HO620,chr1,43366845,43368632,1787
HO621,chr1,43389201,43390253,1052
HO622,chr1,43452834,43454812,1978
HO623,chr1,43530534,43532137,1603
HO624,chr1,43549804,43550792,988
HO625,chr1,43557676,43559030,1354
HO626,chr1,43565325,43566292,967
HO627,chr1,43649179,43650831,1652
HO628,chr1,43706591,43708195,1604
HO629,chr1,43933152,43935091,1939
HO630,chr1,43945845,43947399,1554
HO631,chr1,43969325,43970228,903
HO632,chr1,43974158,43975757,1599
HO633,chr1,43978682,43980199,1517
HO634,chr1,43990988,43992344,1356
HO635,chr1,44029523,44031863,2340
HO636,chr1,44212693,44214003,1310
HO637,chr1,44237687,44240408,2721
HO638,chr1,44354516,44355733,1217
HO639,chr1,44404934,44407181,2247
HO640,chr1,44523754,44525622,1868
HO641,chr1,44631280,44632948,1668
HO642,chr1,44661632,44662973,1341
HO643,chr1,44673601,44674935,1334
HO644,chr1,44730449,44731557,1108
HO645,chr1,44739161,44740336,1175
HO646,chr1,44774920,44776755,1835
HO647,chr1,44783780,44784914,1134
HO648,chr1,44785998,44786779,781
HO649,chr1,44799411,44801022,1611
HO650,chr1,44807022,44808886,1864
HO651,chr1,44813002,44814081,1079
HO652,chr1,44819064,44821402,2338
HO653,chr1,44842317,44843707,1390
HO654,chr1,44985735,44986944,1209
HO655,chr1,45010349,45013016,2667
HO656,chr1,45204863,45207054,2191
HO657,chr1,45303139,45304390,1251
HO658,chr1,45326329,45327627,1298
HO659,chr1,45339369,45340735,1366
HO660,chr1,45490086,45491693,1607
HO661,chr1,45499327,45500603,1276
HO662,chr1,45520746,45522287,1541
HO663,chr1,45550238,45551375,1137
HO664,chr1,45583205,45585192,1987
HO665,chr1,45685636,45687699,2063
HO666,chr1,45687825,45688501,676
HO667,chr1,45749889,45751091,1202
HO668,chr1,45802484,45804491,2007
HO669,chr1,46131263,46133572,2309
HO670,chr1,46197882,46198813,931
HO671,chr1,46202777,46204859,2082
HO672,chr1,46246604,46248008,1404
HO673,chr1,46301295,46303941,2646
HO674,chr1,46339777,46342306,2529
HO675,chr1,46393938,46395515,1577
HO676,chr1,46488950,46490667,1717
HO677,chr1,46532687,46533765,1078
HO678,chr1,46603527,46604589,1062
HO679,chr1,46667385,46668752,1367
HO680,chr1,46718225,46719639,1414
HO681,chr1,47023115,47024318,1203
HO682,chr1,47178845,47179699,854
HO683,chr1,47224642,47226076,1434
HO684,chr1,47313327,47314904,1577
HO685,chr1,47333072,47334885,1813
HO686,chr1,47437004,47438170,1166
HO687,chr1,47507616,47509451,1835
HO688,chr1,47532626,47534601,1975
HO689,chr1,47592640,47593622,982
HO690,chr1,47708569,47710824,2255
HO691,chr1,47724729,47726566,1837
HO692,chr1,47865879,47867793,1914
HO693,chr1,47996163,47997948,1785
HO694,chr1,48471098,48472702,1604
HO695,chr1,48775893,48777843,1950
HO696,chr1,50023323,50024311,988
HO697,chr1,50959267,50960800,1533
HO698,chr1,50967861,50970339,2478
HO699,chr1,50976522,50978651,2129
HO700,chr1,51235646,51237371,1725
HO701,chr1,51517468,51519584,2116
HO702,chr1,51616817,51617934,1117
HO703,chr1,51728529,51730302,1773
HO704,chr1,51877462,51879540,2078
HO705,chr1,51989482,51990978,1496
HO706,chr1,52032276,52034045,1769
HO707,chr1,52054712,52057079,2367
HO708,chr1,52140999,52143079,2080
HO709,chr1,52364974,52366670,1696
HO710,chr1,52368382,52369074,692
HO711,chr1,52403585,52405141,1556
HO712,chr1,52552172,52553985,1813
HO713,chr1,52601658,52603603,1945
HO714,chr1,52632419,52633671,1252
HO715,chr1,52697590,52698733,1143
HO716,chr1,52702814,52703657,843
HO717,chr1,52725947,52727451,1504
HO718,chr1,52842356,52843711,1355
HO719,chr1,52920597,52921950,1353
HO720,chr1,52926741,52928262,1521
HO721,chr1,53061301,53063496,2195
HO722,chr1,53195446,53197988,2542
HO723,chr1,53219742,53221017,1275
HO724,chr1,53237728,53239129,1401
HO725,chr1,53315798,53317947,2149
HO726,chr1,53325762,53328994,3232
HO727,chr1,53737666,53739672,2006
HO728,chr1,53837221,53838783,1562
HO729,chr1,53889180,53890409,1229
HO730,chr1,53944941,53946656,1715
HO731,chr1,54051925,54054086,2161
HO732,chr1,54199458,54200789,1331
HO733,chr1,54272343,54274145,1802
HO734,chr1,54355681,54357133,1452
HO735,chr1,54405641,54408197,2556
HO736,chr1,54487363,54489721,2358
HO737,chr1,54498978,54500316,1338
HO738,chr1,54541799,54543367,1568
HO739,chr1,54547480,54549116,1636
HO740,chr1,54715044,54716370,1326
